"","Year","BT","DV","BTonly","DVonly","BTDV","Hybrids","BT.SE","DV.SE","BTonly.SE","DVonly.SE","BTDV.SE","Hybrids.SE","Model"
"596",160,168.4,16.3,139.5,8,7.5,34.3,4.33897069207279,4.19271855588816,5.88075958812578,2.56904651573303,2.29128784747792,6.70331592903426,"M16:SelfMate,LowSelec,LowHyFit"
"597",170,172.4,13.8,145.6,7.3,5.4,30.8,4.69562444078409,3.57398004098139,5.69639262067573,1.9035055380359,2.03415284031898,7.25534285888682,"M16:SelfMate,LowSelec,LowHyFit"
"598",180,176.5,13.3,150.1,6.4,6.3,29.2,4.49505901580341,3.85010822358714,4.54960315729723,2.05047419989729,2.5475478405714,6.56556674375234,"M16:SelfMate,LowSelec,LowHyFit"
"599",190,176.4,11.7,150.8,5.4,5.6,28.2,5.91269819963779,3.3,5.51523143465238,1.73333333333333,2.13541565040626,6.37669367479905,"M16:SelfMate,LowSelec,LowHyFit"
"600",200,181.1,13.6,155.7,6.5,6.6,25.4,4.90906191536518,3.2971368050342,5.76204053362271,2.09894153219082,1.73973178009332,5.58808255725223,"M16:SelfMate,LowSelec,LowHyFit"
"601",210,185.9,12.2,161,4.8,6.9,25.2,5.79357882103588,3.03241744414511,6.17341972581738,1.87260958735842,2.13671606807165,5.51925920955179,"M16:SelfMate,LowSelec,LowHyFit"
"602",220,188.1,10.6,166.9,4.8,5.3,21.3,6.1832210232388,2.6170381901854,6.52593118089501,1.92527054375915,1.57797338380595,4.09891584581961,"M16:SelfMate,LowSelec,LowHyFit"
"603",230,189.9,10.6,168.3,4.9,5.1,22.7,4.98096376216491,2.67166198793518,5.80047890743131,1.81015653098473,1.60173517023119,4.80289264691371,"M16:SelfMate,LowSelec,LowHyFit"
"604",240,193,10,175.6,5.1,4.1,18.1,5.40370243444252,3.0221405217715,5.33791469895626,2.16256021110781,1.30341431973448,4.42329691017408,"M16:SelfMate,LowSelec,LowHyFit"
"605",250,197.7,10.4,176.3,4.7,5.4,19.5,4.39709500061625,2.81740621454873,6.10473404644115,1.61279605378706,1.93333333333333,4.74985379891962,"M16:SelfMate,LowSelec,LowHyFit"
"606",260,196,10.6,175.4,4.9,5.5,18.8,3.29646275068696,3.37045990927054,4.65761025992228,1.8645821694596,2.1095023109729,4.0819385372911,"M16:SelfMate,LowSelec,LowHyFit"
"607",270,197.2,10.7,178.7,4.8,5.6,16.3,4.22900040724099,3.05159339070955,4.90136035538434,1.92527054375915,1.89267594221045,4.40719109335338,"M16:SelfMate,LowSelec,LowHyFit"
"608",280,201,11.2,183,4.8,6.1,15.5,3.96092020733679,3.4117444218464,6.06996247471469,1.90204568235828,2.28254244210267,3.91365132154957,"M16:SelfMate,LowSelec,LowHyFit"
"609",0,272.6,272.7,2,2.1,270.6,0,0.339934634239519,0.260341655863555,0.258198889747161,0.378593889720018,0.305505046330389,0,"M17:SelfMate,HighSelec,LowHyFit"
"610",20,212.6,157.4,90.3,35.1,122.3,0,2.09337579574768,7.61314652426971,6.36142891006241,2.98310054957738,5.38733081714251,0,"M17:SelfMate,HighSelec,LowHyFit"
"611",30,213.8,165.3,86.1,37.6,127.7,0,2.68245327183076,12.3630722539163,10.0481617998296,3.78065250100209,8.85820398149522,0,"M17:SelfMate,HighSelec,LowHyFit"
"612",40,213,171.3,78.2,36.5,134.8,0,2.31420732769464,12.4731266685178,9.69283813498973,3.99235380307017,9.14184518209171,0,"M17:SelfMate,HighSelec,LowHyFit"
"613",50,204.1,182.6,69.1,47.6,135,0,2.81444685704156,13.1691558828448,9.63725410408311,4.46517387990409,10.1247770894529,0,"M17:SelfMate,HighSelec,LowHyFit"
"614",51,176.2,143.9,88.3,56,87.9,0,1.28062484748657,14.0755501175304,8.45386170798753,5.57175416224051,8.6080711479918,0,"M17:SelfMate,HighSelec,LowHyFit"
"615",52,164.4,129.5,93.9,59,70.5,0,2.48193472919817,13.5869627053126,6.34989063772842,6.13369564147278,7.90534277842804,0,"M17:SelfMate,HighSelec,LowHyFit"
"616",53,155,118.8,97.8,61.6,57.2,0,1.54919333848297,12.9938446966246,6.4442911859171,6.35120286070109,6.80979686432226,0,"M17:SelfMate,HighSelec,LowHyFit"
"617",54,152.1,107.6,102.2,57.7,49.9,0,2.5405598683055,11.8013181937914,6.15142259969188,6.18968676285175,6.19937272812518,0,"M17:SelfMate,HighSelec,LowHyFit"
"618",55,147.3,97.8,107.2,57.7,40.1,0,2.49466096560902,11.8516759246202,5.68389537787833,6.48768063332344,5.7085705546816,0,"M17:SelfMate,HighSelec,LowHyFit"
"619",60,129.6,73.7,103.7,47.8,25.9,0,2.98216923284601,10.9413080672387,4.92623363004413,6.47525203284698,4.84527261014968,0,"M17:SelfMate,HighSelec,LowHyFit"
"620",70,118.2,64.1,100.4,46.3,17.8,0,2.73577127049109,10.0933971816563,3.59691225605766,6.96985572941714,3.31260219968129,0,"M17:SelfMate,HighSelec,LowHyFit"
"621",80,105.5,66.3,89.6,50.4,15.9,0,2.41867732448956,8.58299352078153,3.14536696322279,6.6703323255542,2.04640606375611,0,"M17:SelfMate,HighSelec,LowHyFit"
"622",81,110.6,64.1,93.6,47,17,0.6,2.06666666666667,9.36595489585078,3.08112533554436,6.98888005652153,2.72437556556034,0.266666666666667,"M17:SelfMate,HighSelec,LowHyFit"
"623",82,107.9,63.4,92.2,47.3,15.7,1.1,4.41323766260856,9.34903441241097,3.7853518844209,6.90901182836188,2.78108691781549,0.433333333333333,"M17:SelfMate,HighSelec,LowHyFit"
"624",83,108.6,61.7,92.3,45,15.9,1.9,3.93615717843347,9.66557465096273,3.6149381430085,7.10868014003537,3.22300756713008,0.640312423743285,"M17:SelfMate,HighSelec,LowHyFit"
"625",84,103.7,62.3,87.3,45.8,15.7,2.3,3.98901268764869,9.31671138927847,3.74774005976342,6.51118695443124,3.39296658135948,0.789514618821801,"M17:SelfMate,HighSelec,LowHyFit"
"626",85,103.6,60.7,88.5,45,14.5,2.8,3.94743235815666,8.68849814409832,4.18263606406826,6.73465333595988,2.14087209644419,0.82731157639939,"M17:SelfMate,HighSelec,LowHyFit"
"627",90,99.9,58,86.6,43.2,12.7,5.7,3.79605057922046,9.40803439147153,4.04749579644281,6.87313611097583,2.04966121861909,2.16564078277077,"M17:SelfMate,HighSelec,LowHyFit"
"628",100,101,52.9,87.9,40,9.8,11.4,3.91578004149024,9.75983834110199,5.16494595002374,7.34544454444764,1.91949067318506,3.27346231925091,"M17:SelfMate,HighSelec,LowHyFit"
"629",110,97.7,46.1,85.5,33.6,8.8,14.4,2.72049832036543,8.01172751519782,4.30051676481379,6.0262389228735,1.52606975230128,3.42604404200789,"M17:SelfMate,HighSelec,LowHyFit"
"630",120,96.8,44.3,84.9,32.2,8.9,15,4.38887482416874,8.04853333775098,5.63017663034552,5.71508724537274,1.9290181728307,4.39696865275764,"M17:SelfMate,HighSelec,LowHyFit"
"631",130,96,44.8,83.4,33.2,8.4,15.5,3.57770876399966,8.24728911690246,5.51805118578007,5.82675819912849,1.77763888346312,4.38494900515135,"M17:SelfMate,HighSelec,LowHyFit"
"632",140,92.3,40.4,81.5,29.9,7,15.9,4.41726411053519,8.25994350263164,6.09599139690265,5.80316005868067,1.48323969741913,4.61266372789809,"M17:SelfMate,HighSelec,LowHyFit"
"633",150,88.6,39.3,78.2,28.4,6.4,17.2,4.6979901139861,9.01979305010191,4.80462739912727,6.31083723975406,2.04504822002373,4.54557171566154,"M17:SelfMate,HighSelec,LowHyFit"
"634",160,85.9,39.5,74.6,29.7,7.2,17.9,4.05914605140868,8.34565755348253,4.81248376620639,6.16630629577653,1.64519502390041,4.53002330138721,"M17:SelfMate,HighSelec,LowHyFit"
"635",170,86.6,37.8,73.1,27.6,8,19.4,3.91066916694999,8.75315816021725,4.42831796509691,5.87877538267963,2.0869967789998,5.43691088762727,"M17:SelfMate,HighSelec,LowHyFit"
"636",180,86.4,37.1,72.7,26.6,7.6,22.5,4.59274790657329,8.98572942689314,4.82366849791502,5.74108003776293,2.56991136898618,5.87508865181341,"M17:SelfMate,HighSelec,LowHyFit"
"637",190,87.5,36.9,76.3,28.1,5.6,21.2,3.34082491476448,8.21306547182259,3.91024295920343,5.43742177466081,1.88679622641132,5.54536843781467,"M17:SelfMate,HighSelec,LowHyFit"
"638",200,84.9,36.2,71.9,25.8,6.2,24.7,3.48153861261241,8.21218606705912,3.49745939536433,4.78376885357606,1.97089939987926,7.30456478283728,"M17:SelfMate,HighSelec,LowHyFit"
"639",210,85.2,33.2,70.7,23.1,6.3,25.5,3.39214779552228,7.42787542527023,3.98622628559895,4.63189426093088,1.81383571472171,6.76962168645913,"M17:SelfMate,HighSelec,LowHyFit"
"640",220,81.3,32.6,70.2,24.2,4.9,23,5.44069031567788,7.25748655604067,4.8,4.77214137817954,1.50148075060736,6.71482605053094,"M17:SelfMate,HighSelec,LowHyFit"
"641",230,85.4,34.3,71.7,26.5,5,25.4,5.29402178562449,7.77038537582847,4.67867502611583,5.34009987422208,1.46059348668044,7.44789306523067,"M17:SelfMate,HighSelec,LowHyFit"
"642",240,82.8,34.5,67.3,25.6,5.5,27.1,6.32068913261134,7.4598927606233,5.01785700163814,4.85615302705982,1.66833250083229,7.39136132402024,"M17:SelfMate,HighSelec,LowHyFit"
"643",250,84.9,33.2,70.3,24.8,5.3,28.1,6.51229606206597,7.18145760506412,5.84627136634016,4.91663841799794,1.31698308434256,7.79665170299262,"M17:SelfMate,HighSelec,LowHyFit"
"644",260,85.7,36.3,71.4,26.6,5.8,27.4,8.76742708996076,7.79180481160958,7.69299825960088,5.27088438710452,1.73717522943938,8.03630650375048,"M17:SelfMate,HighSelec,LowHyFit"
"645",270,85.8,36.8,67,24.4,7.8,33.3,7.96631798400128,8.63815823991305,6.69659946871876,5.00710606150011,2.06988995950134,10.4361018690995,"M17:SelfMate,HighSelec,LowHyFit"
"646",280,90.5,36.5,73.5,24.6,7.8,30.9,8.5754818458725,9.14603739331958,7.89549801398803,5.61980624418869,2.0591260281974,9.20199253785106,"M17:SelfMate,HighSelec,LowHyFit"
