Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|6|,3195|3223|3315|3349|3272|3365|3381|,49.98630641627543|100.16830158237666|149.8316826546003|200.02094386383996|249.87328361858192|300.1445509658247|349.9364480922804|,10.07945599997365|10.094250757742278|10.112698315720788|9.96350684217369|9.846533998015937|10.135591690446885|10.019644134150637|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,3190|3227|3311|3352|3279|3358|3383|,49.91271943573667|100.11011713665944|149.77841649048625|200.00484397374703|249.8621219884111|300.1716989279333|349.96565858705287|,9.952315079296104|9.930930861701503|9.829843988733746|9.824881730682403|9.735988227271799|9.844996913937687|9.928535572383291|,0|3195|3223|6664|6637|3381|0|,0|0|0|0|0|0|0|,0|0|816|5755|6280|3225|0|,0|3195|2407|909|357|156|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|3169|2786|610|352|0|,0|0|0|0|0|0|0|,54089|332|3169|2786|610|352|0|,24215|0|2054|1967|379|220|0|,29992|179|1115|819|231|132|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
1,0|1|2|3|4|5|6|,29649|1080|677|136|168|51|128|,50.0064869373248|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.21809182552283|293.8960374613333|,9.958781889340967|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|6.948005355173495|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,29473|176|1080|813|219|128|0|,49.837856187886246|78.24543056347525|134.4593188156105|187.51850572897038|252.65918021082527|293.89603746133326|nan|,9.742992837130457|2.9870430932317973|0.0|13.778388660333057|9.674489106644693|6.948005355173494|nan|,0|29649|1080|813|219|128|0|,0|0|0|0|0|0|0|,0|19787|20|161|29|33|0|,0|9862|1060|652|190|95|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|9657|1520|233|129|0|,0|0|0|0|0|0|0|,1533|16|9657|1520|233|129|0|,0|0|7136|855|45|42|0|,1536|13|2521|665|188|87|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
2,0|1|2|3|4|5|6|,1529|2520|410|221|68|100|84|,50.04109296614509|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.21809182552266|300.8955371704433|,10.154830720416655|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|10.022527703860499|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1517|12|2520|631|168|84|0|,49.823731986959565|77.51914341818058|134.4593188156105|194.27267517576803|260.95337698120323|300.8955371704433|nan|,9.894134865170287|1.686540726899561|0.0|17.610995016324136|11.235117027752139|10.022527703860499|nan|,0|1529|2520|631|168|84|0|,0|0|0|0|0|0|0|,0|60|429|127|25|26|0|,0|1469|2091|504|143|58|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|1454|2316|211|130|0|,0|0|0|0|0|0|0|,1103|6|1454|2316|211|130|0|,41|0|566|1570|65|51|0|,1060|7|888|746|146|79|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
3,0|1|2|3|4|5|6|,1001|822|635|98|95|32|72|,50.08851305984665|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779208|270.2180918255228|296.85489461477914|,9.954303415805311|0.0|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|0.0|11.779180048093673|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,994|7|822|733|127|72|0|,49.8975864996821|77.20008460321291|134.4593188156105|186.27866881252064|253.09617787052733|296.85489461477914|nan|,9.723926868464597|1.6179358584091228|0.0|12.563802884675292|9.937233544621028|11.779180048093673|nan|,0|1001|822|733|127|72|0|,0|0|0|0|0|0|0|,0|98|91|75|10|15|0|,0|903|731|658|117|57|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|859|1215|152|75|5|,0|0|0|0|0|0|0|,887|5|859|1215|152|75|5|,4|0|159|598|23|12|2|,882|6|700|617|129|63|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
4,0|1|2|3|4|5|6|,851|625|321|259|57|58|61|,49.73913054331033|134.45931881561046|181.3429854668015|218.25988232814933|247.32879632779216|270.21809182552283|301.6830944332675|,9.889930360059985|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|12.79511374841627|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,846|5|625|580|115|59|2|,49.57341616557478|77.77800325616506|134.45931881561046|197.82828941005857|258.8729627527345|300.7457016631248|329.3361811524784|,9.679316404183329|2.086444503922912|2.842170943040401e-14|18.35268425325368|11.444215050789603|11.935832015764051|0.0|,0|851|625|580|115|59|2|,0|0|0|0|0|0|0|,0|31|74|111|14|11|0|,0|820|551|469|101|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|800|730|243|88|8|,0|0|0|0|0|0|0|,541|4|800|730|243|88|8|,3|0|152|255|60|27|3|,537|5|648|475|183|61|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
5,0|1|2|3|4|5|6|,500|579|303|134|130|37|59|,49.554517454242244|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|298.1425804230471|,10.04975726446184|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|13.468636307054084|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,495|5|579|437|167|54|5|,49.263913415740085|78.32431726595652|134.4593188156105|192.6630407972835|252.4000773662115|295.1532517268318|330.4273303421716|,9.671634134513184|1.7860374816557754|0.0|17.022269602346825|9.505796067125935|9.608020867645237|2.182298379386566|,0|500|579|437|167|54|5|,0|0|0|0|0|0|0|,0|8|13|54|9|6|1|,0|492|566|383|158|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|467|756|217|76|4|,0|0|0|0|0|0|0|,694|6|467|756|217|76|4|,13|0|33|261|59|14|0|,686|1|434|495|158|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
6,0|1|2|3|4|5|6|,623|393|299|143|66|75|59|,49.55363494042016|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255227|301.6070009808325|,9.72894015276624|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|14.11114508237483|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,622|1|393|442|141|55|4|,49.512360241214495|75.22649784634214|134.45931881561046|193.2866873925317|259.50395350743605|299.1154438892921|335.8659109895115|,9.682102420398708|0.0|2.842170943040401e-14|17.270564450653385|11.421309822745853|11.035789249071646|1.860194661507967|,0|623|393|442|141|55|4|,0|0|0|0|0|0|0|,0|61|37|90|28|18|2|,0|562|356|352|113|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|534|539|157|88|5|,0|0|0|0|0|0|0|,780|2|534|539|157|88|5|,40|0|78|144|32|16|1|,737|5|456|395|125|72|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
7,0|1|2|3|4|5|6|,698|419|210|148|71|38|68|,50.27430529353774|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277921|270.2180918255229|297.35830766963915|,10.035441847330553|0.0|5.684341886080802e-14|0.0|8.526512829121202e-14|1.1368683772161603e-13|13.184032035178364|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,693|5|419|358|109|65|3|,50.071008951501014|78.45117829982867|134.4593188156105|196.6047193647889|255.30855072149632|295.73237994731227|332.58674165338954|,9.778777286454263|2.4312371096028325|0.0|18.179530650276973|10.907542167370622|10.997419586406162|4.596986745702774|,0|698|419|358|109|65|3|,0|0|0|0|0|0|0|,0|0|8|22|10|19|0|,0|698|411|336|99|46|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|668|557|185|69|4|,0|0|0|0|0|0|0|,510|3|668|557|185|69|4|,0|0|94|169|35|16|0|,510|3|574|388|150|53|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
8,0|1|2|3|4|5|6|,462|524|229|113|87|47|50|,50.07971594980376|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779208|270.2180918255229|303.3433219718616|,10.363089497147493|0.0|5.684341886080802e-14|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|14.56005151626527|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,459|3|524|342|134|46|4|,49.89630936251653|78.14092380474976|134.4593188156105|193.54067361104802|255.3571313158021|300.5603373259642|335.34764539968086|,10.144704850934078|0.19874988812755673|0.0|17.364250605878226|10.922855360006583|11.47671262982009|4.676832915915435|,0|462|524|342|134|46|4|,0|0|0|0|0|0|0|,0|8|30|43|25|7|0|,0|454|494|299|109|39|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|434|633|146|66|7|,0|0|0|0|0|0|0|,727|3|434|633|146|66|7|,0|0|43|214|21|14|1|,726|4|391|419|125|52|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
9,0|1|2|3|4|5|6|,674|352|264|107|59|50|50|,49.59560450050658|134.4593188156105|181.34298546680154|218.25988232814925|247.3287963277922|270.21809182552283|301.45823831237635|,10.007964015779041|0.0|5.684341886080802e-14|1.1368683772161603e-13|0.0|5.684341886080802e-14|15.856256890834487|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,670|4|352|371|109|45|5|,49.42336743076844|78.44531368164711|134.4593188156105|191.99017674487217|257.8284731616135|297.6716809313977|335.5372547411837|,9.784223802172006|2.150878850810486|0.0|16.724191465172648|11.405568467434161|11.485998972793793|6.036038626804258|,0|674|352|371|109|45|5|,0|0|0|0|0|0|0|,0|15|0|3|9|1|0|,0|659|352|368|100|44|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|614|563|155|72|7|,0|0|0|0|0|0|0|,536|1|614|563|155|72|7|,41|0|80|134|19|13|1|,495|2|534|429|136|59|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
10,0|1|2|3|4|5|6|,445|483|204|176|80|39|57|,50.39762554577545|134.4593188156105|181.34298546680157|218.25988232814933|247.3287963277922|270.2180918255229|301.71343653628827|,9.847754572802785|0.0|8.526512829121202e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|15.924170357647776|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,443|2|483|380|119|51|6|,50.278304568007954|76.82722212127523|134.4593188156105|198.4413376973205|254.83033014637604|297.64132665219194|336.3263705511071|,9.70776780470738|1.2886131968400747|0.0|18.408271423307877|10.743919891195617|10.990986366743458|6.571484003036933|,0|445|483|380|119|51|6|,0|0|0|0|0|0|0|,0|10|20|40|18|10|1|,0|435|463|340|101|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|408|578|210|61|9|,0|0|0|0|0|0|0|,472|1|408|578|210|61|9|,0|0|23|186|54|11|1|,472|1|385|392|156|50|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
11,0|1|2|3|4|5|6|,441|337|255|107|101|43|52|,50.4387318182582|134.45931881561046|181.3429854668015|218.25988232814925|247.3287963277921|270.21809182552283|305.6614867964308|,9.716335316242471|2.842170943040401e-14|2.842170943040401e-14|1.1368683772161603e-13|8.526512829121202e-14|5.684341886080802e-14|17.42897141738429|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,440|1|337|362|144|44|8|,50.37745631516143|77.39995318083713|134.45931881561046|192.25488592029382|254.16379428892003|300.08409079609095|336.33716479829957|,9.641883459251112|0.0|2.842170943040401e-14|16.84529406380148|10.475260900331785|12.15909995552205|7.019312727486277|,0|441|337|362|144|44|8|,0|0|0|0|0|0|0|,0|16|32|37|25|3|3|,0|425|305|325|119|41|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|408|501|158|68|9|,0|0|0|0|0|0|0|,477|2|408|501|158|68|9|,30|0|41|152|32|18|3|,446|3|367|349|126|50|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
12,0|1|2|3|4|5|6|,414|327|182|137|67|50|52|,49.823008354186506|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.21809182552283|301.9667874416502|,10.01908697591527|0.0|5.684341886080802e-14|0.0|0.0|5.684341886080802e-14|15.854676119297586|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,412|2|327|319|117|48|4|,49.68941110678217|77.34404131948264|134.4593188156105|197.19757753578162|257.11054654049747|298.8643949867039|339.19549690100547|,9.857621551822717|0.659359943566912|0.0|18.273867968099033|11.323194508611104|11.917532361352569|7.874897248340325|,0|414|327|319|117|48|4|,0|0|0|0|0|0|0|,0|0|0|8|4|12|1|,0|414|327|311|113|36|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|388|462|176|72|3|,0|0|0|0|0|0|0|,652|4|388|462|176|72|3|,0|0|14|72|30|13|1|,651|5|374|390|146|59|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
13,0|1|2|3|4|5|6|,622|328|224|123|94|38|53|,50.286035595714594|134.4593188156105|181.34298546680154|218.25988232814925|247.32879632779208|270.2180918255229|297.45074926227596|,10.326305089289132|0.0|5.684341886080802e-14|1.1368683772161603e-13|1.1368683772161603e-13|1.1368683772161603e-13|14.845463683527658|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,618|4|328|347|132|51|2|,50.106985879201105|77.94921679704905|134.4593188156105|194.42880193350405|253.9181389710782|295.4617314598313|348.1707032246146|,10.1152627831251|1.716508663538404|0.0|17.65925095375119|10.36368536898645|11.127882377761493|3.03658157980945|,0|622|328|347|132|51|2|,0|0|0|0|0|0|0|,0|6|5|47|14|16|0|,0|616|323|300|118|35|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|584|466|175|60|5|,0|0|0|0|0|0|0|,816|6|584|466|175|60|5|,0|0|61|89|45|3|1|,819|3|523|377|130|57|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
14,0|1|2|3|4|5|6|,754|476|211|129|72|47|56|,49.607241669496446|134.4593188156105|181.34298546680154|218.25988232814936|247.3287963277922|270.2180918255229|299.3257249956492|,10.136759054976803|0.0|5.684341886080802e-14|0.0|0.0|1.1368683772161603e-13|13.511768752911058|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,752|2|476|340|119|52|4|,49.52853946556354|79.19927034826837|134.4593188156105|195.34969045243056|256.3691063142907|296.58112493631756|335.0055257669594|,10.033899965792195|2.199399060261058|0.0|17.913578614206294|11.189241351408285|9.150666878524833|9.819592917898115|,0|754|476|340|119|52|4|,0|0|0|0|0|0|0|,0|0|21|20|0|4|0|,0|754|455|320|119|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|716|600|178|83|4|,0|0|0|0|0|0|0|,609|5|716|600|178|83|4|,0|0|74|149|22|16|1|,611|3|642|451|156|67|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
15,0|1|2|3|4|5|6|,552|577|296|113|90|52|62|,49.98573086293497|134.45931881561046|181.3429854668015|218.25988232814927|247.32879632779213|270.21809182552283|298.21986677792125|,9.833537202171293|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|13.962623351242957|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,549|3|577|409|142|59|3|,49.83035653795063|78.41923233506934|134.45931881561046|191.54251931846972|255.71079186217233|296.0576178582597|340.7440955312672|,9.62940670363754|3.297276574178751|2.842170943040401e-14|16.507714815943977|11.027244601835811|10.22944976089975|8.417637319690924|,0|552|577|409|142|59|3|,0|0|0|0|0|0|0|,0|27|38|41|12|10|1|,0|525|539|368|130|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|490|740|170|89|3|,0|0|0|0|0|0|0|,699|3|490|740|170|89|3|,38|0|22|279|22|35|1|,655|9|468|461|148|54|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
16,0|1|2|3|4|5|6|,626|423|281|141|69|62|53|,50.398198870054166|134.4593188156105|181.34298546680148|218.25988232814936|247.32879632779213|270.21809182552283|300.57840846509754|,10.124887909739645|0.0|0.0|0.0|5.684341886080802e-14|5.684341886080802e-14|13.325168424566145|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,618|8|423|422|131|51|2|,50.01925955016379|79.67126133158575|134.4593188156105|193.67777802000066|258.161898013741|299.2594432322055|334.2120219038451|,9.618941077808367|2.4867693490738265|0.0|17.413074316791906|11.428297051990677|11.725600726496394|4.875840751366667|,0|626|423|422|131|51|2|,0|0|0|0|0|0|0|,0|75|38|44|18|10|1|,0|551|385|378|113|41|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|529|580|173|84|5|,0|0|0|0|0|0|0|,593|5|529|580|173|84|5|,0|0|61|172|34|29|1|,595|3|468|408|139|55|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|,579|420|225|148|89|37|53|,49.87065965169436|134.4593188156105|181.34298546680154|218.25988232814936|247.32879632779216|270.2180918255229|296.86338959427724|,9.758889974312904|0.0|5.684341886080802e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|12.167265012812866|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,576|3|420|373|126|50|3|,49.72624569813108|77.59813873584332|134.4593188156105|195.99097671473575|254.0502561168082|294.9150221007852|329.3361811524784|,9.575035194376696|2.2154993281226125|0.0|18.06086195413599|10.42456030686874|9.479441480430284|0.0|,0|579|420|373|126|50|3|,0|0|0|0|0|0|0|,0|20|12|21|14|2|1|,0|559|408|352|112|48|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|543|574|196|66|2|,0|0|0|0|0|0|0|,582|3|543|574|196|66|2|,14|0|30|173|59|9|0|,568|3|513|401|137|57|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|,543|458|236|121|91|35|54|,50.25414259673674|134.4593188156105|181.34298546680157|218.25988232814927|247.32879632779213|270.21809182552283|300.9850351156437|,9.712002227420648|0.0|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|12.91481013722933|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,540|3|458|357|126|52|2|,50.11422992860373|75.43842286067951|134.4593188156105|193.85543510328074|253.68693396605056|299.684770039286|334.7919271009448|,9.55524546282078|0.44751416272884126|0.0|17.474536240120493|10.252188887759642|11.294193193311438|0.0|,0|543|458|357|126|52|2|,0|0|0|0|0|0|0|,0|16|23|52|14|8|0|,0|527|435|305|112|44|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|498|583|165|65|6|,0|0|0|0|0|0|0|,712|2|498|583|165|65|6|,12|0|31|183|33|24|0|,699|3|467|400|132|41|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|,660|415|240|120|61|61|42|,49.553221296411074|134.4593188156105|181.34298546680154|218.25988232814927|247.3287963277922|270.21809182552283|303.7537059539878|,9.844612372585441|0.0|5.684341886080802e-14|8.526512829121202e-14|0.0|5.684341886080802e-14|16.001628462900896|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,657|3|415|360|122|36|6|,49.43011767508557|76.51291436669665|134.4593188156105|193.64861775391748|258.77344407665737|298.9482000040874|332.5867416533895|,9.696044838114531|1.597810136914033|0.0|17.40279207401564|11.444647748865293|11.556608750427454|4.596986745702775|,0|660|415|360|122|36|6|,0|0|0|0|0|0|0|,0|34|4|44|8|3|1|,0|626|411|316|114|33|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|600|564|141|82|7|,0|0|0|0|0|0|0|,590|4|600|564|141|82|7|,6|0|28|69|10|12|2|,586|3|572|495|131|70|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|,536|510|297|150|72|41|72|,49.79507056336581|134.45931881561052|181.3429854668015|218.25988232814936|247.3287963277922|270.21809182552283|297.6513488719837|,9.721742328241959|2.842170943040401e-14|2.842170943040401e-14|0.0|0.0|5.684341886080802e-14|14.328431280311863|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,534|2|510|447|113|67|5|,49.69372900769786|76.85326592670896|134.45931881561052|193.7312058900726|255.6337619508625|294.9279157616661|334.1453525502404|,9.597487868585544|0.7468961707071102|2.842170943040401e-14|17.431771292843177|11.005560333057621|10.586866162283263|4.82496065082142|,0|536|510|447|113|67|5|,0|0|0|0|0|0|0|,0|73|26|59|5|14|1|,0|463|484|388|108|53|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|426|686|167|78|7|,0|0|0|0|0|0|0|,697|3|426|686|167|78|7|,0|0|36|219|32|17|1|,695|5|390|467|135|61|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|,637|347|272|141|75|41|60|,50.22922305677133|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779213|270.21809182552283|300.4264194979582|,9.818503848333885|0.0|2.842170943040401e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|14.015060247379136|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,632|5|347|413|116|55|5|,50.01548363775162|77.24588562086241|134.4593188156105|193.94657495215273|255.4189783571624|297.4118286849874|333.5869184406371|,9.556371542867772|1.6390007063621526|0.0|17.5052833509836|10.942007212223007|10.089056579107512|6.148109468586177|,0|637|347|413|116|55|5|,0|0|0|0|0|0|0|,0|0|3|42|6|13|1|,0|637|344|371|110|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|583|541|186|72|5|,0|0|0|0|0|0|0|,716|4|583|541|186|72|5|,0|0|35|137|31|13|0|,715|5|548|404|155|59|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|,646|496|206|158|88|44|55|,49.55316197793955|134.4593188156105|181.34298546680157|218.2598823281493|247.32879632779216|270.21809182552283|301.1660919641631|,10.218450411377644|0.0|8.526512829121202e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|14.859769628273504|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,641|5|496|364|132|51|4|,49.33686876741615|77.28195156703971|134.4593188156105|197.3673527857382|254.95856149370235|298.39183455135617|336.53787397745225|,9.958355421762006|1.520659822778425|0.0|18.29725573984616|10.790117375352006|11.354548227391897|6.563418210760942|,0|646|496|364|132|51|4|,0|0|0|0|0|0|0|,0|0|59|54|23|9|0|,0|646|437|310|109|42|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|594|558|183|71|5|,0|0|0|0|0|0|0|,923|4|594|558|183|71|5|,27|0|96|170|43|19|2|,892|7|498|388|140|52|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|,840|444|253|94|85|36|46|,49.81446327525109|134.4593188156105|181.3429854668015|218.25988232814922|247.3287963277921|270.21809182552283|300.73582904300685|,10.14123321439223|0.0|2.842170943040401e-14|1.4210854715202004e-13|8.526512829121202e-14|5.684341886080802e-14|13.678380026772702|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,833|7|444|347|121|44|2|,49.557047967324976|80.44688491845855|134.4593188156105|191.3435281324116|254.13883465769544|299.2141839129688|334.2120219038451|,9.77897526164306|3.9176932108827707|0.0|16.4066495219819|10.464241856402035|11.885605591866735|4.875840751366667|,0|840|444|347|121|44|2|,0|0|0|0|0|0|0|,0|45|15|37|20|6|0|,0|795|429|310|101|38|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|754|601|145|51|3|,0|0|0|0|0|0|0|,546|3|754|601|145|51|3|,0|0|144|205|16|8|2|,547|2|610|396|129|43|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|,521|550|222|123|65|47|38|,49.550808654885586|134.4593188156105|181.3429854668016|218.25988232814925|247.32879632779216|270.2180918255229|299.5286436971494|,9.848698366157095|0.0|1.1368683772161603e-13|1.1368683772161603e-13|2.842170943040401e-14|1.1368683772161603e-13|12.248088985934846|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,519|2|550|345|112|37|1|,49.42384034953553|82.49908389322394|134.4593188156105|194.50466173910814|256.93412568844695|298.72303457673513|329.3361811524784|,9.650969325902974|2.7867466071750684|0.0|17.68215267353481|11.295878450231223|11.375760706964625|0.0|,0|521|550|345|112|37|1|,0|0|0|0|0|0|0|,0|23|36|37|8|9|0|,0|498|514|308|104|28|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|475|642|154|62|3|,0|0|0|0|0|0|0|,586|6|475|642|154|62|3|,11|0|33|193|17|12|1|,575|6|442|449|137|50|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|,567|392|300|109|75|43|47|,50.50985752899637|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779213|270.21809182552283|298.3782981146964|,10.560406631925224|0.0|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|5.684341886080802e-14|13.052032872447617|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,562|5|392|409|118|45|2|,50.26000866916337|78.59286937422696|134.4593188156105|191.18147387239296|255.6698107888295|297.00239220190616|329.3361811524784|,10.266752026767321|1.8131518802127675|0.0|16.322089560893538|11.015780612843294|11.551565652289572|0.0|,0|567|392|409|118|45|2|,0|0|0|0|0|0|0|,0|0|10|44|11|13|1|,0|567|382|365|107|32|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|559|575|154|65|4|,0|0|0|0|0|0|0|,601|2|559|575|154|65|4|,0|0|53|127|17|16|1|,601|2|506|448|137|49|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
26,0|1|2|3|4|5|6|,571|468|218|164|77|49|42|,50.39770368692706|134.4593188156105|181.34298546680157|218.2598823281493|247.3287963277921|270.21809182552283|299.00061351781505|,9.993394430125237|0.0|8.526512829121202e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|12.725565346394012|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,569|2|468|382|126|39|3|,50.307331180526084|76.10868175800525|134.4593188156105|197.19212443345344|256.230189021354|296.5272173933931|331.1547631353005|,9.89378107133547|0.3042014045253083|0.0|18.27309012150968|11.158486269171151|9.393641138339353|2.571863304394423|,0|571|468|382|126|39|3|,0|0|0|0|0|0|0|,0|16|17|43|20|7|0|,0|555|451|339|106|32|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|524|591|192|60|3|,0|0|0|0|0|0|0|,670|4|524|591|192|60|3|,5|0|23|124|19|13|0|,666|3|501|467|173|47|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
